

"Board Report"
"Save Time: 02/21/2014 16:25:35"
"User Name:tgdscm41"
""

"Total 1,525 Records"

"Board Name","Board Type","Board Bar Code","Board BOM Item","NE","NE Type","Subrack ID","Slot ID","Hardware Version","Software Version","Subrack Type","BIOS Version","Manufacture Date","FPGA Version","Serial Number","Alias","Remarks","Customized Column","NE ID","Board Status"
52TOM,TN52TOM (TN52TOM01),030LGC1092800146,03030LGC,ZHB990.88.1.US1.1,OptiX OSN 8800 T32,1,18,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-02-27,(U1027)100(U1065)100(U10)110,--,--,-,-,97-7020,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800143,03030LGC,ZHB990.88.1.US1.1,OptiX OSN 8800 T32,1,19,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-02-27,(U1027)100(U1065)100(U10)110,--,--,-,-,97-7020,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800141,03030LGC,RAP990.68.1.US1.1,OptiX OSN 6800,1,11,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-02-27,(U1027)100(U1065)100(U10)110,--,--,-,-,97-7210,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800133,34060278,BEI990.88.1.US1.1,OptiX OSN 8800 T32,1,35,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-02-27,(U1027)100(U1065)100(U10)110,--,--,-,-,46-6010,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800122,03030LGC,SOL990.68.1.US1.1,OptiX OSN 6800,1,12,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-02-27,(U1027)100(U1065)100(U10)110,--,--,-,-,46-6120,Normal
52STG,TN52STG (TN52STG01),030LGBW0C9001128,03030LGB,BEI990.88.1.US1.2,OptiX OSN 8800 T32,1,42,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.60/2.71,2012-09-29,(U12)220,--,--,-,-,46-6011,Normal
52STG,TN52STG (TN52STG01),030LGBW0C9001118,03030LGB,ZHH990.88.1.US1.1,OptiX OSN 8800 T32,1,44,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.60/2.71,2012-09-29,(U12)220,--,--,-,-,97-7010,Normal
52STG,TN52STG (TN52STG01),030LGB1092800040,03030LGB,ZHH990.88.1.US1.1,OptiX OSN 8800 T32,1,42,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.52/2.71,2009-02-27,(U12)220,--,--,-,-,97-7010,Normal
52STG,TN52STG (TN52STG01),030LGB1092800039,03030LGB,BEI990.88.1.US1.1,OptiX OSN 8800 T32,1,42,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.52/2.71,2009-02-27,(U12)220,--,--,-,-,46-6010,Normal
52STG,TN52STG (TN52STG01),030LGB1092800038,03030LGB,BEI990.88.1.US1.1,OptiX OSN 8800 T32,1,44,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.52/2.71,2009-02-27,(U12)220,--,--,-,-,46-6010,Normal
52STG,TN52STG (TN52STG01),030LGB1092800034,03030LGB,ZHH990.88.1.US1.2,OptiX OSN 8800 T32,0,42,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.52/2.71,2009-02-27,(U12)220,--,--,-,-,97-7011,Normal
52STG,TN52STG (TN52STG01),030LGB1092800028,03030LGB,BEM990.88.1.US1.2,OptiX OSN 8800 T32,0,42,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.52/2.71,2009-02-27,(U12)220,--,--,-,-,46-6021,Normal
52STG,TN52STG (TN52STG01),030LGB1092800027,03030LGB,ZHB990.88.1.US1.1,OptiX OSN 8800 T32,1,44,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.52/2.71,2009-02-27,(U12)220,--,--,-,-,97-7020,Normal
52STG,TN52STG (TN52STG01),030LGB1092800021,03030LGB,ZHH990.88.1.US1.2,OptiX OSN 8800 T32,0,44,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.52/2.71,2009-02-27,(U12)220,--,--,-,-,97-7011,Normal
52STG,TN52STG (TN52STG01),030LGB1092800016,03030LGB,BEM990.88.1.US1.2,OptiX OSN 8800 T32,0,44,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.52/2.71,2009-02-27,(U12)220,--,--,-,-,46-6021,Normal
52STG,TN52STG (TN52STG01),030LGB1092800009,03030LGB,ZHB990.88.1.US1.1,OptiX OSN 8800 T32,1,42,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.52/2.71,2009-02-27,(U12)220,--,--,-,-,97-7020,Normal
52STG,TN52STG (TN52STG01),030LGB1092800007,03030LGB,ZHB990.88.1.US1.2,OptiX OSN 8800 T32,0,42,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.52/2.71,2009-02-27,(U12)220,--,--,-,-,97-7021,Normal
52STG,TN52STG (TN52STG01),030LGB1092800006,03030LGB,BEM990.88.1.US1.1,OptiX OSN 8800 T32,1,42,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.52/2.71,2009-02-27,(U12)220,--,--,-,-,46-6020,Normal
52STG,TN52STG (TN52STG01),030LGB1092800005,03030LGB,ZHB990.88.1.US1.2,OptiX OSN 8800 T32,0,44,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.52/2.71,2009-02-27,(U12)220,--,--,-,-,97-7021,Normal
52STG,TN52STG (TN52STG01),030LGB1092800003,03030LGB,BEM990.88.1.US1.1,OptiX OSN 8800 T32,1,44,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.52/2.71,2009-02-27,(U12)220,--,--,-,-,46-6020,Normal
52STG,TN52STG (TN52STG01),030LGB1092800001,03030LGB,BEI990.88.1.US1.2,OptiX OSN 8800 T32,1,44,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.52/2.71,2009-02-27,(U12)220,--,--,-,-,46-6011,Normal
GSCC,SSN2GSCC (SSQ5CXLLN),030KTMD0B9000358,03030KTM,NCB990.15.1.US1.1,OptiX OSN 1500,--,82,VER.B,5.36.20.52/5.36.20.52,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2011-9-7,(U64)220 (U45)110,--,--,-,-,46-7311,Normal
GSCC,SSN2GSCC (SSQ5CXLLN),030KTM1098000040,--,NCB99UBN1.15.1.STR1.1,OptiX OSN 1500,--,82,VER.A,5.36.20.52/5.36.20.52,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2009-08-14,(U64)220 (U45)110,--,--,-,-,46-9021,Normal
GSCC,SSN2GSCC (SSQ5CXLLN),030KTM1098000039,--,NCB990.15.1.US1.1,OptiX OSN 1500,--,83,VER.A,5.36.20.52/5.36.20.52,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2009-08-14,(U64)220 (U45)110,--,--,-,-,46-7311,Normal
GSCC,SSN2GSCC (SSQ5CXLLN),030KTM1098000038,--,NIU990.15.1.US1.1,OptiX OSN 1500,--,82,VER.A,5.36.20.52/5.36.20.52,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2009-08-14,(U64)220 (U45)110,--,--,-,-,97-6311,Normal
GSCC,SSN2GSCC (SSQ5CXLLN),030KTM1098000037,--,NIU990.15.1.US1.1,OptiX OSN 1500,--,83,VER.A,5.36.20.52/5.36.20.52,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2009-08-14,(U64)220 (U45)110,--,--,-,-,97-6311,Normal
GSCC,SSN2GSCC (SSQ5CXLLN),030KTM1098000034,--,CHF990.15.1.US1.1,OptiX OSN 1500,--,82,VER.A,5.36.20.52/5.36.20.52,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2009-08-14,(U64)220 (U45)110,--,--,-,-,46-7321,Normal
GSCC,SSN2GSCC (SSQ5CXLLN),030KTM1098000033,--,KLO99OER1.15.1.US1.1,OptiX OSN 1500,--,83,VER.A,5.36.20.52/5.36.20.52,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2009-08-14,(U64)220 (U45)110,--,--,-,-,97-9023,Normal
GSCC,SSN2GSCC (SSQ5CXLLN),030KTM1098000032,--,NIU99MUS1.15.1.STR1.1,OptiX OSN 1500,--,82,VER.A,5.36.20.52/5.36.20.52,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2009-08-14,(U64)220 (U45)110,--,--,-,-,97-9020,Normal
GSCC,SSN2GSCC (SSQ5CXLLN),030KTM1098000029,--,KLO990.15.1.US1.1,OptiX OSN 1500,--,83,VER.A,5.36.20.52/5.36.20.52,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2009-08-14,(U64)220 (U45)110,--,--,Pysical_Board_SSQ5CXLLN,-,97-6321,Normal
GSCC,SSN2GSCC (SSQ5CXLLN),030KTM1098000028,--,CHF990.15.1.US1.1,OptiX OSN 1500,--,83,VER.A,5.36.20.52/5.36.20.52,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2009-08-14,(U64)220 (U45)110,--,--,-,-,46-7321,Normal
GSCC,SSN2GSCC (SSQ5CXLLN),030KTM1098000027,--,KLO990.15.1.US1.1,OptiX OSN 1500,--,82,VER.A,5.36.20.52/5.36.20.52,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2009-08-14,(U64)220 (U45)110,--,--,Pysical_Board_SSQ5CXLLN,-,97-6321,Normal
GSCC,SSN2GSCC (SSQ5CXLLN),030KTM1098000024,--,KLO99OER1.15.1.US1.1,OptiX OSN 1500,--,82,VER.A,5.36.20.52/5.36.20.52,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2009-08-14,(U64)220 (U45)110,--,--,Physical_Board_SSQ5CXLLN,-,97-9023,Normal
GSCC,SSN2GSCC (SSQ5CXLLN),030KTM1098000021,--,NCB99UBN1.15.1.STR1.1,OptiX OSN 1500,--,83,VER.A,5.36.20.52/5.36.20.52,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2009-08-14,(U64)220 (U45)110,--,--,-,-,46-9021,Normal
52NS2,TN52NS2 (TN52NS2T01),030KTH10C7000003,03030KTH,RAP990.68.1.US1.1,OptiX OSN 6800,0,8,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.57/2.71,2012-07-10,(U24)110 (U64)110,--,--,-,-,97-7210,Normal
52NS2,TN52NS2 (TN52NS2T01),030KTH10C6000005,03030KTH,KLO990.68.1.US1.1,OptiX OSN 6800,1,15,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.57/2.71,2012-06-29,(U24)110 (U64)110,--,--,-,-,97-6320,Normal
52NS2,TN52NS2 (TN52NS2T01),030KTH10A9000029,03030KTH,RAP990.68.1.US1.1,OptiX OSN 6800,0,7,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.57/2.71,2010-09-09,(U24)110 (U64)110,--,--,-,-,97-7210,Normal
52NS2,TN52NS2 (TN52NS2T01),030KTH10A9000012,03030KTH,BEI990.88.1.US1.1,OptiX OSN 8800 T32,2,8,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.57/2.71,2010-09-09,(U24)110 (U64)110,--,--,-,-,46-6010,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800126,03030KTH,ZHH990.88.1.US1.1,OptiX OSN 8800 T32,1,4,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-7010,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800125,03030KTH,BEI990.88.1.US1.1,OptiX OSN 8800 T32,1,21,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6010,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800123,03030KTH,ZHB990.88.1.US1.2,OptiX OSN 8800 T32,0,33,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-7021,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800122,03030KTH,SOL990.68.1.US1.1,OptiX OSN 6800,1,4,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6120,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800120,03030KTH,ZHH990.88.1.US1.2,OptiX OSN 8800 T32,0,23,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-7011,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800119,03030KTH,BEI990.88.1.US1.2,OptiX OSN 8800 T32,1,1,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6011,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800118,03030KTH,BEI990.88.1.US1.2,OptiX OSN 8800 T32,1,6,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6011,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800116,03030KTH,ZHB990.88.1.US1.1,OptiX OSN 8800 T32,1,4,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-7020,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800113,03030KTH,KLO990.68.1.US1.1,OptiX OSN 6800,0,3,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-6320,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800112,03030KTH,BEM990.88.1.US1.1,OptiX OSN 8800 T32,1,20,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6020,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800111,03030KTH,CHF990.68.1.US1.1,OptiX OSN 6800,0,12,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-7320,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800110,03030KTH,BIS990.68.1.US1.1,OptiX OSN 6800,1,5,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6110,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800109,03030KTH,BEM990.88.1.US1.2,OptiX OSN 8800 T32,0,26,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6021,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800107,03030KTH,KLO990.68.1.US1.1,OptiX OSN 6800,0,4,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-6320,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800106,03030KTH,BIS990.68.1.US1.1,OptiX OSN 6800,1,6,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6110,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800105,03030KTH,GRE99ETA1.38.1.US1.2,OptiX OSN 3800,--,3,VER.A,3.37,OptiX OSN 3800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-9013,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800104,03030KTH,GRE990.68.1.US1.1,OptiX OSN 6800,1,4,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6130,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800103,03030KTH,GRE990.68.1.US1.1,OptiX OSN 6800,1,5,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6130,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800102,03030KTH,NCB990.68.1.US1.1,OptiX OSN 6800,0,7,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-7310,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800101,03030KTH,KLO990.68.1.US1.1,OptiX OSN 6800,0,12,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-6320,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1093800100,03030KTH,ZHB990.88.1.US1.1,OptiX OSN 8800 T32,1,5,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,"30.1.12, S.Liniger Cold Reset because of BD_Status and HARD-ERR amd NULL_SEND Alarms",-,97-7020,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800096,03030KTH,CHF990.68.1.US1.1,OptiX OSN 6800,0,7,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-7320,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800095,03030KTH,ZHB990.88.1.US1.2,OptiX OSN 8800 T32,0,23,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-7021,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800094,03030KTH,NCB990.68.1.US1.1,OptiX OSN 6800,0,8,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-7310,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800093,03030KTH,NIU99MUS1.38.1.US1.2,OptiX OSN 3800,--,3,VER.A,3.37,OptiX OSN 3800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,9-9011,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800092,03030KTH,BEM990.88.1.US1.2,OptiX OSN 8800 T32,0,20,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6021,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800090,03030KTH,BEI990.88.1.US1.2,OptiX OSN 8800 T32,1,4,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6011,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800087,03030KTH,BEM990.88.1.US1.2,OptiX OSN 8800 T32,0,25,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6021,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800085,03030KTH,RAP990.68.1.US1.1,OptiX OSN 6800,1,6,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-7210,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800083,03030KTH,BEM990.88.1.US1.1,OptiX OSN 8800 T32,1,21,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6020,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800082,03030KTH,ZHB990.88.1.US1.2,OptiX OSN 8800 T32,0,24,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-7021,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800081,03030KTH,BEM990.88.1.US1.1,OptiX OSN 8800 T32,1,26,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6020,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800080,03030KTH,ZHH990.88.1.US1.2,OptiX OSN 8800 T32,0,24,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-7011,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800079,03030KTH,NIU990.68.1.US1.1,OptiX OSN 6800,0,3,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-6310,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800077,03030KTH,BEI990.88.1.US1.2,OptiX OSN 8800 T32,1,26,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6011,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800076,03030KTH,BEI990.88.1.US1.1,OptiX OSN 8800 T32,1,20,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6010,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800075,03030KTH,RAP990.68.1.US1.1,OptiX OSN 6800,1,7,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-7210,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800064,03030KTH,SOL990.68.1.US1.1,OptiX OSN 6800,1,5,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6120,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800062,03030KTH,BIS990.68.1.US1.1,OptiX OSN 6800,1,4,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6110,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800061,03030KTH,NIU990.68.1.US1.1,OptiX OSN 6800,1,4,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-6310,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800060,03030KTH,ZHB990.88.1.US1.1,OptiX OSN 8800 T32,1,33,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-7020,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800049,03030KTH,CHF990.68.1.US1.1,OptiX OSN 6800,0,8,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-7320,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800048,03030KTH,RAP990.68.1.US1.1,OptiX OSN 6800,1,8,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-7210,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800047,03030KTH,ZHH990.88.1.US1.1,OptiX OSN 8800 T32,1,5,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-7010,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800041,03030KTH,BEI990.88.1.US1.2,OptiX OSN 8800 T32,1,14,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,LSR_WILL_DIE on (IN/OUT) Suppressed by jdp the 02.12.2013,-,46-6011,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800036,03030KTH,BEI990.88.1.US1.1,OptiX OSN 8800 T32,1,26,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6010,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800009,03030KTH,NIU990.68.1.US1.1,OptiX OSN 6800,0,5,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-6310,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800007,03030KTH,BEM990.88.1.US1.2,OptiX OSN 8800 T32,0,21,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,46-6021,Normal
52NS2,TN52NS2 (TN52NS201),030KTH1092800003,03030KTH,ZHH990.88.1.US1.2,OptiX OSN 8800 T32,0,14,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.26/2.71,2009-02-27,(U24)110 (U64)110,--,--,-,-,97-7011,Normal
ITL,TN11ITL (TN11ITL04),030KRK10D9000380,03030KRK,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,1,8,VER.C,1.11,OptiX OSN 8800 T16 Standard Subrack,/,2013-09-16,/,--,--,-,-,46-6210,Normal
ITL,TN11ITL (TN11ITL04),030KRK10D9000357,03030KRK,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,0,8,VER.C,1.11,OptiX OSN 8800 T16 Standard Subrack,/,2013-09-16,/,--,--,-,-,46-6210,Normal
ITL,TN11ITL (TN11ITL04),030KRK1093000016,03030KRK,BEM990.88.1.US1.1,OptiX OSN 8800 T32,1,12,VER.C,1.11,OptiX OSN 8800 T32 Standard Subrack,/,2009-03-17,/,--,--,-,-,46-6020,Normal
ITL,TN11ITL (TN11ITL04),030KRK1093000014,03030KRK,BEI990.88.1.US1.2,OptiX OSN 8800 T32,0,30,VER.C,1.11,OptiX OSN 8800 T32 Standard Subrack,/,2009-03-17,/,--,--,-,-,46-6011,Normal
ITL,TN11ITL (TN11ITL04),030KRK1093000011,03030KRK,ZHH990.88.1.US1.1,OptiX OSN 8800 T32,1,16,VER.C,1.11,OptiX OSN 8800 T32 Standard Subrack,/,2009-03-17,/,--,--,-,-,97-7010,Normal
ITL,TN11ITL (TN11ITL04),030KRK1093000010,03030KRK,BEI990.88.1.US1.1,OptiX OSN 8800 T32,1,8,VER.C,1.11,OptiX OSN 8800 T32 Standard Subrack,/,2009-03-17,/,--,--,-,-,46-6010,Normal
ITL,TN11ITL (TN11ITL04),030KRK1093000007,03030KRK,ZHB990.88.1.US1.1,OptiX OSN 8800 T32,0,29,VER.C,1.11,OptiX OSN 8800 T32 Standard Subrack,/,2009-03-17,/,--,--,-,-,97-7020,Normal
ITL,TN11ITL (TN11ITL04),030KRK1093000006,03030KRK,BEI990.88.1.US1.1,OptiX OSN 8800 T32,1,12,VER.C,1.11,OptiX OSN 8800 T32 Standard Subrack,/,2009-03-17,/,--,--,-,-,46-6010,Normal
ITL,TN11ITL (TN11ITL04),030KRK1093000005,03030KRK,BEM990.88.1.US1.1,OptiX OSN 8800 T32,1,30,VER.C,1.11,OptiX OSN 8800 T32 Standard Subrack,/,2009-03-17,/,--,--,-,-,46-6020,Normal
ITL,TN11ITL (TN11ITL04),030KRK1093000004,03030KRK,ZHH990.88.1.US1.1,OptiX OSN 8800 T32,0,27,VER.C,1.11,OptiX OSN 8800 T32 Standard Subrack,/,2009-03-17,/,--,--,-,-,97-7010,Normal
ITL,TN11ITL (TN11ITL04),030KRK1093000002,03030KRK,ZHB990.88.1.US1.1,OptiX OSN 8800 T32,1,16,VER.C,1.11,OptiX OSN 8800 T32 Standard Subrack,/,2009-03-07,/,--,--,-,-,97-7020,Normal
